gene_id,disease_id,source_gwas_year,source_gwas_gene,hop
2584,D015212,2008,6774,3
2588,D015212,2008,6774,3
2589,D015212,2010,2524,3
2590,D015212,2010,2524,3
2591,D015212,2010,2524,3
2618,D015212,2008,144811,3
2619,D015212,2015,3481,3
2632,D015212,2010,781,3
2639,D015212,2016,2194,3
2643,D015212,2012,114,3
2653,D015212,2008,144811,3
2673,D015212,2008,6774,3
2677,D015212,2011,11315,3
2678,D015212,2008,6774,3
2686,D015212,2008,6774,3
2687,D015212,2008,6774,3
2691,D015212,2012,5579,3
2710,D015212,2008,6774,3
2712,D015212,2008,6774,3
2713,D015212,2008,6774,3
2729,D015212,2013,8854,3
2730,D015212,2013,8854,3
2799,D015212,2008,6774,3
2875,D015212,2016,7128,3
2936,D015212,2008,6774,3
2937,D015212,2008,6774,3
2959,D015212,2010,4261,3
2969,D015212,2009,2212,3
2978,D015212,2012,114,3
2979,D015212,2012,114,3
2980,D015212,2012,114,3
2981,D015212,2012,114,3
3028,D015212,2008,120892,3
3033,D015212,2015,50,3
3034,D015212,2016,4843,3
3052,D015212,2011,11315,3
3067,D015212,2008,144811,3
3155,D015212,2015,50,3
3157,D015212,2015,50,3
3158,D015212,2015,50,3
3163,D015212,2010,4088,3
3176,D015212,2008,144811,3
3242,D015212,2008,6774,3
3248,D015212,2008,6774,3
3291,D015212,2009,3586,3
3297,D015212,2008,6774,3
3337,D015212,2008,6774,3
3373,D015212,2013,8854,3
3423,D015212,2010,7148,3
3640,D015212,2008,4485,3
3646,D015212,2008,6774,3
3712,D015212,2016,2194,3
3758,D015212,2008,6774,3
3795,D015212,2008,6774,3
3806,D015212,2009,2212,3
3808,D015212,2009,2212,3
3809,D015212,2009,2212,3
3810,D015212,2009,2212,3
3813,D015212,2009,2212,3
3821,D015212,2009,2212,3
3822,D015212,2009,2212,3
3823,D015212,2009,2212,3
3824,D015212,2009,2212,3
3897,D015212,2015,4851,3
3906,D015212,2008,6774,3
3916,D015212,2007,55054,3
3920,D015212,2007,55054,3
3988,D015212,2008,6774,3
4000,D015212,2008,6789,3
4001,D015212,2008,6789,3
4035,D015212,2009,2212,3
4036,D015212,2010,4261,3
4066,D015212,2014,5788,3
4122,D015212,2010,2524,3
4124,D015212,2010,2524,3
4141,D015212,2010,1788,3
4153,D015212,2016,2917,3
4163,D015212,2012,4790,3
4179,D015212,2012,5579,3
4199,D015212,2008,6774,3
4200,D015212,2008,6774,3
4247,D015212,2010,2524,3
4248,D015212,2010,2524,3
4277,D015212,2017,5336,3
4282,D015212,2008,6774,3
4337,D015212,2020,2562,3
4351,D015212,2008,6774,3
4508,D015212,2012,5579,3
4509,D015212,2012,5579,3
4512,D015212,2008,6774,3
4513,D015212,2008,6774,3
4514,D015212,2008,6774,3
4522,D015212,2008,144811,3
4524,D015212,2008,144811,3
4598,D015212,2016,6794,3
4605,D015212,2012,4790,3
4635,D015212,2010,781,3
4654,D015212,2010,4261,3
4671,D015212,2008,120892,3
4686,D015212,2016,55012,3
4771,D015212,2016,6794,3
4799,D015212,2008,6774,3
4829,D015212,2016,2776,3
4976,D015212,2006,64127,3
5019,D015212,2015,50,3
5034,D015212,2009,11273,3
5053,D015212,2008,6774,3
5078,D015212,2011,3375,3
5095,D015212,2013,8854,3
5096,D015212,2013,8854,3
5119,D015212,2007,345611,3
5160,D015212,2008,6774,3
5161,D015212,2008,6774,3
5162,D015212,2008,6774,3
5164,D015212,2008,6774,3
5165,D015212,2008,6774,3
5166,D015212,2008,6774,3
5176,D015212,2016,2776,3
5230,D015212,2008,6774,3
5232,D015212,2008,6774,3
5372,D015212,2008,6774,3
5373,D015212,2008,6774,3
5409,D015212,2010,7332,3
5423,D015212,2014,5788,3
5471,D015212,2008,6774,3
5539,D015212,2008,6774,3
5573,D015212,2010,781,3
5575,D015212,2010,781,3
5576,D015212,2010,781,3
5577,D015212,2010,781,3
5627,D015212,2009,2212,3
5630,D015212,2009,2212,3
5631,D015212,2008,6774,3
5634,D015212,2008,6774,3
5649,D015212,2012,3460,3
5682,D015212,2015,4772,3
5683,D015212,2015,4772,3
5684,D015212,2015,4772,3
5685,D015212,2015,4772,3
5686,D015212,2015,4772,3
5687,D015212,2015,4772,3
5688,D015212,2015,4772,3
5689,D015212,2015,4772,3
5690,D015212,2015,4772,3
5691,D015212,2015,4772,3
5692,D015212,2015,4772,3
5693,D015212,2015,4772,3
5694,D015212,2015,4772,3
5695,D015212,2015,4772,3
5697,D015212,2008,6774,3
5700,D015212,2008,6774,3
5723,D015212,2010,1788,3
5746,D015212,2010,3559,3
5803,D015212,2012,5579,3
5805,D015212,2008,6774,3
5832,D015212,2016,4843,3
5861,D015212,2007,55054,3
5862,D015212,2008,6774,3
5932,D015212,2012,1326,3
5957,D015212,2011,2768,3
6013,D015212,2008,4485,3
6019,D015212,2008,4485,3
6041,D015212,2006,64127,3
6295,D015212,2012,5579,3
6307,D015212,2010,781,3
6326,D015212,2016,2776,3
6328,D015212,2016,2776,3
6335,D015212,2016,2776,3
6337,D015212,2008,4485,3
6338,D015212,2008,4485,3
6340,D015212,2008,4485,3
6343,D015212,2012,114,3
6396,D015212,2011,11315,3
6402,D015212,2012,5579,3
6434,D015212,2012,5579,3
6502,D015212,2008,6774,3
6520,D015212,2011,11315,3
6570,D015212,2008,6774,3
6571,D015212,2008,6774,3
6585,D015212,2015,2050,3
6595,D015212,2008,6774,3
6597,D015212,2008,6774,3
6598,D015212,2008,6774,3
6599,D015212,2008,6774,3
6601,D015212,2008,6774,3
6602,D015212,2008,6774,3
6603,D015212,2008,6774,3
6604,D015212,2008,6774,3
6605,D015212,2008,6774,3
6616,D015212,2012,5579,3
6652,D015212,2008,6774,3
6677,D015212,2013,8854,3
6696,D015212,2007,149233,3
6785,D015212,2013,8854,3
6786,D015212,2010,781,3
6809,D015212,2010,781,3
6810,D015212,2010,781,3
6812,D015212,2012,5579,3
6888,D015212,2008,6774,3
6892,D015212,2009,2212,3
6901,D015212,2015,5321,3
6927,D015212,2008,6774,3
6928,D015212,2012,2494,3
6999,D015212,2008,6774,3
7003,D015212,2008,6789,3
7004,D015212,2008,6789,3
7005,D015212,2008,6789,3
7009,D015212,2008,120892,3
7070,D015212,2008,6774,3
7086,D015212,2008,6774,3
7158,D015212,2019,22861,3
7166,D015212,2007,149233,3
7251,D015212,2012,3717,3
7301,D015212,2012,3717,3
7306,D015212,2009,2212,3
7360,D015212,2008,6774,3
7405,D015212,2007,55054,3
7456,D015212,2009,2212,3
7465,D015212,2011,11315,3
7706,D015212,2006,64127,3
7802,D015212,2008,6774,3
7920,D015212,2008,6774,3
7979,D015212,2012,1326,3
8110,D015212,2008,6774,3
8131,D015212,2012,5579,3
8193,D015212,2008,6774,3
8277,D015212,2008,6774,3
8289,D015212,2008,6774,3
8302,D015212,2009,2212,3
8310,D015212,2008,6774,3
8372,D015212,2013,8854,3
8424,D015212,2013,8854,3
8431,D015212,2013,8854,3
8463,D015212,2008,6789,3
8521,D015212,2010,3559,3
8528,D015212,2008,6774,3
8531,D015212,2008,6774,3
8564,D015212,2010,1788,3
8578,D015212,2009,2212,3
8632,D015212,2008,6774,3
8639,D015212,2008,6774,3
8659,D015212,2008,6774,3
8692,D015212,2013,8854,3
8693,D015212,2010,2524,3
8701,D015212,2008,6774,3
8754,D015212,2009,2212,3
8777,D015212,2016,6794,3
8801,D015212,2016,2194,3
8802,D015212,2016,2194,3
8803,D015212,2016,2194,3
8829,D015212,2009,2212,3
8836,D015212,2008,6774,3
8869,D015212,2010,2524,3
8875,D015212,2012,114,3
8876,D015212,2012,114,3
8900,D015212,2008,6774,3
8905,D015212,2009,2212,3
8906,D015212,2009,2212,3
8907,D015212,2009,2212,3
8942,D015212,2007,149233,3
8991,D015212,2015,6821,3
9023,D015212,2013,8854,3
9051,D015212,2019,22861,3
9104,D015212,2011,11315,3
9113,D015212,2008,6789,3
9131,D015212,2008,120892,3
9134,D015212,2008,6774,3
9167,D015212,2008,6774,3
9184,D015212,2017,51343,3
9197,D015212,2010,2524,3
9200,D015212,2013,8854,3
9217,D015212,2016,2081,3
9229,D015212,2012,5579,3
9230,D015212,2008,6774,3
9247,D015212,2010,3559,3
9322,D015212,2008,6774,3
9340,D015212,2008,6774,3
9350,D015212,2010,7148,3
9353,D015212,2015,2050,3
9370,D015212,2008,6774,3
9377,D015212,2008,6774,3
9380,D015212,2013,8854,3
9392,D015212,2017,5336,3
9420,D015212,2008,6774,3
9436,D015212,2009,2212,3
9470,D015212,2009,2212,3
9486,D015212,2010,2524,3
9493,D015212,2008,4485,3
9517,D015212,2012,5579,3
9524,D015212,2012,1326,3
9525,D015212,2007,345611,3
9551,D015212,2012,5579,3
9563,D015212,2008,6774,3
9588,D015212,2008,6774,3
9601,D015212,2009,11273,3
9626,D015212,2012,114,3
9681,D015212,2012,5579,3
9698,D015212,2012,864,3
9700,D015212,2017,51343,3
9770,D015212,2008,6789,3
9839,D015212,2008,4485,3
9843,D015212,2011,11315,3
9860,D015212,2010,4088,3
9926,D015212,2015,5321,3
9935,D015212,2010,3559,3
9943,D015212,2012,5579,3
9945,D015212,2008,6774,3
9958,D015212,2006,64127,3
9971,D015212,2012,5579,3
10007,D015212,2008,6774,3
10022,D015212,2008,4485,3
10053,D015212,2009,2212,3
10061,D015212,2008,120892,3
10075,D015212,2012,4790,3
10126,D015212,2008,6774,3
10130,D015212,2009,11273,3
10154,D015212,2009,3912,3
10157,D015212,2013,8854,3
10211,D015212,2020,5906,3
10314,D015212,2008,6774,3
10345,D015212,2013,100507027,3
10452,D015212,2008,6774,3
10468,D015212,2010,4088,3
10476,D015212,2012,5579,3
10505,D015212,2008,4485,3
10507,D015212,2008,4485,3
10509,D015212,2008,4485,3
10524,D015212,2012,864,3
10542,D015212,2008,4485,3
10558,D015212,2012,5579,3
10585,D015212,2010,2524,3
10606,D015212,2008,144811,3
10632,D015212,2012,5579,3
10641,D015212,2012,5579,3
10654,D015212,2015,79947,3
10673,D015212,2012,1326,3
10682,D015212,2010,781,3
10724,D015212,2008,6774,3
10797,D015212,2008,144811,3
10840,D015212,2008,144811,3
10841,D015212,2008,144811,3
10858,D015212,2013,8854,3
10873,D015212,2008,6774,3
10890,D015212,2008,6774,3
10913,D015212,2012,4790,3
10948,D015212,2008,120892,3
10961,D015212,2009,11273,3
10993,D015212,2010,1788,3
11093,D015212,2012,10636,3
11127,D015212,2008,6774,3
11164,D015212,2008,6774,3
11184,D015212,2009,2212,3
11185,D015212,2007,149233,3
11197,D015212,2010,7148,3
11226,D015212,2010,2524,3
11227,D015212,2010,2524,3
11235,D015212,2014,9223,3
11282,D015212,2010,2524,3
11320,D015212,2010,2524,3
11343,D015212,2008,6774,3
22841,D015212,2012,5579,3
22863,D015212,2007,55054,3
22928,D015212,2011,11315,3
22929,D015212,2011,11315,3
22934,D015212,2008,6774,3
22941,D015212,2009,11273,3
22943,D015212,2010,7148,3
23028,D015212,2010,4261,3
23166,D015212,2009,2212,3
23207,D015212,2010,4088,3
23265,D015212,2008,6774,3
23355,D015212,2017,5336,3
23369,D015212,2012,864,3
23432,D015212,2008,6774,3
23463,D015212,2015,79947,3
23498,D015212,2008,6774,3
23513,D015212,2016,6794,3
23553,D015212,2013,8854,3
23620,D015212,2016,2776,3
25796,D015212,2011,11315,3
25834,D015212,2010,2524,3
25902,D015212,2008,144811,3
25942,D015212,2008,6774,3
25978,D015212,2007,345611,3
25981,D015212,2008,6774,3
26052,D015212,2008,6774,3
26056,D015212,2012,5579,3
26227,D015212,2008,6774,3
26253,D015212,2009,2212,3
26275,D015212,2013,8854,3
26290,D015212,2010,2524,3
26330,D015212,2012,253430,3
26524,D015212,2008,6789,3
27019,D015212,2008,6774,3
27034,D015212,2016,2194,3
27086,D015212,2008,4485,3
27121,D015212,2010,7148,3
27123,D015212,2010,7148,3
27134,D015212,2015,10758,3
27159,D015212,2010,2524,3
27183,D015212,2007,345611,3
27243,D015212,2007,345611,3
27294,D015212,2008,6774,3
27329,D015212,2015,2581,3
27342,D015212,2017,5336,3
27347,D015212,2012,5579,3
28956,D015212,2008,4485,3
29082,D015212,2007,345611,3
29086,D015212,2007,345611,3
29896,D015212,2012,5579,3
29954,D015212,2010,2524,3
29958,D015212,2008,144811,3
29984,D015212,2009,2212,3
50614,D015212,2010,2524,3
50814,D015212,2010,781,3
50846,D015212,2015,51684,3
50937,D015212,2015,3481,3
50944,D015212,2009,11273,3
51005,D015212,2008,6774,3
51060,D015212,2008,6774,3
51071,D015212,2008,6774,3
51084,D015212,2011,11315,3
51099,D015212,2012,5579,3
51129,D015212,2015,2581,3
51166,D015212,2013,8854,3
51179,D015212,2008,6774,3
51181,D015212,2008,6774,3
51412,D015212,2008,6774,3
51428,D015212,2006,64127,3
51495,D015212,2013,8854,3
51510,D015212,2007,345611,3
51540,D015212,2011,11315,3
51552,D015212,2008,6774,3
51554,D015212,2011,2768,3
51652,D015212,2007,345611,3
51762,D015212,2014,9223,3
51809,D015212,2010,2524,3
53343,D015212,2008,6774,3
53828,D015212,2011,4046,3
54363,D015212,2008,6774,3
54468,D015212,2011,11315,3
54511,D015212,2015,50,3
54822,D015212,2007,345611,3
54898,D015212,2013,8854,3
54910,D015212,2008,4485,3
54922,D015212,2010,3559,3
55004,D015212,2008,4485,3
55224,D015212,2012,9415,3
55233,D015212,2008,6789,3
55256,D015212,2008,6774,3
55304,D015212,2012,5579,3
55349,D015212,2013,8854,3
55500,D015212,2012,9415,3
55503,D015212,2012,5579,3
55567,D015212,2008,6774,3
55568,D015212,2010,2524,3
55576,D015212,2009,2212,3
55615,D015212,2012,5579,3
55750,D015212,2012,5579,3
55754,D015212,2008,6789,3
55862,D015212,2013,8854,3
56171,D015212,2008,6774,3
56896,D015212,2015,4772,3
56922,D015212,2016,2194,3
56954,D015212,2008,6774,3
56985,D015212,2008,6774,3
57007,D015212,2011,2768,3
57053,D015212,2012,3717,3
57132,D015212,2007,345611,3
57412,D015212,2011,11315,3
57452,D015212,2010,2524,3
57492,D015212,2008,6774,3
57494,D015212,2016,4843,3
57620,D015212,2010,781,3
57678,D015212,2012,5579,3
57715,D015212,2008,4485,3
57733,D015212,2015,2581,3
58478,D015212,2008,144811,3
58494,D015212,2008,6774,3
58497,D015212,2012,114,3
59082,D015212,2009,2212,3
60481,D015212,2013,8854,3
60496,D015212,2012,114,3
63826,D015212,2010,1788,3
63916,D015212,2009,2212,3
63917,D015212,2010,2524,3
63924,D015212,2010,781,3
64064,D015212,2015,50,3
64080,D015212,2008,6774,3
64087,D015212,2016,2194,3
64218,D015212,2008,4485,3
64221,D015212,2015,2050,3
64377,D015212,2010,2524,3
64398,D015212,2016,6794,3
64409,D015212,2010,2524,3
64446,D015212,2008,6774,3
64786,D015212,2012,5579,3
64834,D015212,2013,8854,3
64840,D015212,2010,7148,3
64841,D015212,2008,6774,3
64850,D015212,2008,6774,3
65985,D015212,2015,50,3
79001,D015212,2011,11315,3
79065,D015212,2007,55054,3
79071,D015212,2013,8854,3
79094,D015212,2008,6774,3
79109,D015212,2012,5579,3
79139,D015212,2008,6774,3
79154,D015212,2008,6774,3
79443,D015212,2010,4088,3
79465,D015212,2017,5336,3
79611,D015212,2013,8854,3
79623,D015212,2010,2524,3
79643,D015212,2007,345611,3
79695,D015212,2010,2524,3
79717,D015212,2012,114,3
79726,D015212,2011,11315,3
79728,D015212,2012,1326,3
79735,D015212,2012,5579,3
79767,D015212,2009,2212,3
79814,D015212,2013,8854,3
79899,D015212,2012,5579,3
79993,D015212,2013,8854,3
80017,D015212,2008,6774,3
80146,D015212,2013,8854,3
80223,D015212,2012,5579,3
80270,D015212,2013,8854,3
80328,D015212,2017,5336,3
80329,D015212,2017,5336,3
81567,D015212,2009,11273,3
81605,D015212,2015,6821,3
81671,D015212,2007,55054,3
81888,D015212,2016,4843,3
81929,D015212,2011,11315,3
83401,D015212,2013,8854,3
83440,D015212,2008,6774,3
83539,D015212,2010,2524,3
83544,D015212,2008,6774,3
83547,D015212,2012,5579,3
83700,D015212,2008,6774,3
83786,D015212,2015,4851,3
83937,D015212,2008,6789,3
83988,D015212,2012,114,3
83990,D015212,2012,1326,3
84076,D015212,2008,6774,3
84134,D015212,2008,6774,3
84142,D015212,2012,1326,3
84219,D015212,2011,11315,3
84302,D015212,2010,2524,3
84465,D015212,2009,2212,3
84466,D015212,2009,2212,3
84701,D015212,2008,6774,3
84706,D015212,2016,7128,3
84749,D015212,2006,64127,3
84803,D015212,2012,5579,3
84823,D015212,2008,6789,3
84890,D015212,2013,8854,3
84892,D015212,2010,2524,3
84952,D015212,2008,6774,3
84976,D015212,2015,3481,3
85007,D015212,2013,8854,3
85358,D015212,2009,11273,3
85414,D015212,2008,6774,3
90427,D015212,2010,3659,3
90865,D015212,2009,2212,3
90952,D015212,2008,6774,3
91442,D015212,2012,5579,3
91782,D015212,2007,345611,3
92359,D015212,2016,6794,3
92421,D015212,2007,345611,3
92597,D015212,2008,6789,3
92935,D015212,2010,1788,3
93643,D015212,2008,6774,3
93978,D015212,2008,4485,3
94033,D015212,2011,11315,3
112755,D015212,2010,781,3
112817,D015212,2008,6774,3
112849,D015212,2016,4843,3
113130,D015212,2008,4485,3
113675,D015212,2010,1788,3
114769,D015212,2009,2212,3
114805,D015212,2010,2524,3
115004,D015212,2006,64127,3
115653,D015212,2009,2212,3
117248,D015212,2010,2524,3
117579,D015212,2008,4485,3
120227,D015212,2009,2212,3
121278,D015212,2007,149233,3
124975,D015212,2008,6774,3
125061,D015212,2007,149233,3
125965,D015212,2008,6774,3
127602,D015212,2008,6774,3
128866,D015212,2007,345611,3
130340,D015212,2009,2212,3
132158,D015212,2008,6774,3
132789,D015212,2008,6774,3
135250,D015212,2017,5336,3
137964,D015212,2012,5579,3
138199,D015212,2016,4843,3
140775,D015212,2007,55054,3
143471,D015212,2015,4772,3
146754,D015212,2008,6774,3
147111,D015212,2010,7148,3
147179,D015212,2009,2212,3
147495,D015212,2010,7148,3
148738,D015212,2011,2768,3
150094,D015212,2008,6774,3
150763,D015212,2012,5579,3
151648,D015212,2017,51343,3
152586,D015212,2010,2524,3
153129,D015212,2009,2212,3
153562,D015212,2008,6774,3
154064,D015212,2017,5336,3
154807,D015212,2011,11315,3
160428,D015212,2008,144811,3
161291,D015212,2008,6789,3
162417,D015212,2008,6774,3
162466,D015212,2009,2212,3
164284,D015212,2010,7148,3
166785,D015212,2016,2194,3
166824,D015212,2008,6789,3
168391,D015212,2010,2524,3
170712,D015212,2008,6774,3
192134,D015212,2010,2524,3
196385,D015212,2008,6774,3
197257,D015212,2008,6774,3
201562,D015212,2013,8854,3
201625,D015212,2008,6774,3
207063,D015212,2013,8854,3
220441,D015212,2012,5579,3
221823,D015212,2008,6774,3
245711,D015212,2008,6774,3
253314,D015212,2009,2212,3
267020,D015212,2012,5579,3
284716,D015212,2016,4843,3
285955,D015212,2008,6774,3
285973,D015212,2007,55054,3
338339,D015212,2009,2212,3
338382,D015212,2007,55054,3
341208,D015212,2011,11315,3
341947,D015212,2008,6774,3
353091,D015212,2017,5336,3
374378,D015212,2010,2524,3
387778,D015212,2008,6774,3
388333,D015212,2008,6774,3
389541,D015212,2008,4485,3
400916,D015212,2015,4772,3
401494,D015212,2013,8854,3
406906,D015212,2011,11315,3
406922,D015212,2010,4261,3
406923,D015212,2010,4261,3
406925,D015212,2014,9223,3
406926,D015212,2014,9223,3
406943,D015212,2010,1788,3
406954,D015212,2008,6774,3
406955,D015212,2008,6774,3
406956,D015212,2008,6774,3
406957,D015212,2008,6774,3
406995,D015212,2008,6774,3
407036,D015212,2008,6774,3
441024,D015212,2008,144811,3
441272,D015212,2008,6774,3
441273,D015212,2008,6774,3
442117,D015212,2010,2524,3
442572,D015212,2008,6774,3
442590,D015212,2008,6774,3
442890,D015212,2010,4261,3
442891,D015212,2014,9223,3
442902,D015212,2012,4790,3
442910,D015212,2012,5579,3
494143,D015212,2008,6774,3
494551,D015212,2011,11315,3
548596,D015212,2016,4843,3
554213,D015212,2008,6774,3
574457,D015212,2008,6774,3
641776,D015212,2008,6774,3
643862,D015212,2008,6774,3
643909,D015212,2008,6774,3
644150,D015212,2009,2212,3
693123,D015212,2008,6774,3
728524,D015212,2008,6774,3
729597,D015212,2008,6774,3
100101268,D015212,2008,6774,3
100132285,D015212,2009,2212,3
100133941,D015212,2012,3717,3
100310812,D015212,2008,6774,3
100313923,D015212,2008,6774,3
100505767,D015212,2008,6774,3
100507436,D015212,2017,5336,3
100526767,D015212,2007,345611,3
100528030,D015212,2010,2524,3
100996746,D015212,2008,6774,3
102723555,D015212,2008,6774,3
102723849,D015212,2008,6774,3
102724197,D015212,2008,6774,3
102724428,D015212,2008,6774,3
105180390,D015212,2008,6774,3
105180391,D015212,2008,6774,3
107181291,D015212,2019,22861,3
112268355,D015212,2009,2212,3
114483834,D015212,2008,120892,3
118142757,D015212,2012,114,3
124901481,D015212,2012,5579,3
124905666,D015212,2010,781,3
124905668,D015212,2010,781,3
124906603,D015212,2008,6774,3
124908081,D015212,2008,144811,3
128966568,D015212,2010,781,3
128966570,D015212,2010,781,3
128966744,D015212,2012,5579,3
